season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2005,REG,00-0000166,,Stephen Alexander,TE,TE,,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,21,170,1,0,0,0,0,9,12.4232299586884,0,0,0.0826771653543307,,,0,23,44
2005,REG,00-0000251,,Mike Alstott,FB,RB,,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,34,80,6,0,0,12,-0.196839398173429,1,25,25,222,1,0,0,0,0,11,15.2238690995978,0,0,0.0859106529209622,,,0,74.2,99.2
2005,REG,00-0000552,,Obafemi Ayanbadejo,RB,RB,,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,46,0,0,0,4,-10.1360749210352,2,34,34,231,0,1,1,0,0,12,3.31887028103141,0,0,0.104294478527607,,,0,29.7,63.7
2005,REG,00-0000722,,Tony Banks,QB,QB,,1,HOU,14,25,173,1,2,0,0,0,0,0,0,7,-3.69377878613836,0,0,0.0320358262455169,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.72,6.72
2005,REG,00-0000745,,Tiki Barber,RB,RB,,16,NYG,0,1,0,0,0,0,0,0,0,0,0,0,-0.591107605607249,0,,,357,1860,9,1,1,72,9.2891829027307,1,54,54,530,2,0,0,0,0,19,43.345006602467,0,0,0.183673469387755,,,0,305,359
2005,REG,00-0000849,,Mike Bartrum,LS,SPEC,,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,6,2,0,0,0,0,2,3.21530267060734,0,0,0.0416666666666667,,,0,12.6,14.6
2005,REG,00-0000865,,Charlie Batch,QB,QB,,3,PIT,23,36,246,1,1,1,6,1,0,0,0,12,3.24567795818321,0,0,0.132375342341912,11,30,1,0,0,3,-0.87669606736556,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.84,20.84
2005,REG,00-0000942,,Fred Beasley,RB,RB,,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,12,0,0,0,0,0,0,0.457668952643871,0,0,0.0769230769230769,,,0,1.2,3.2
2005,REG,00-0001215,,Jerome Bettis,RB,RB,,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,110,368,9,0,0,30,4.62681274019763,0,4,4,40,0,0,0,0,0,2,3.39928176358808,0,0,0.0869565217391304,,,0,94.8,98.8
2005,REG,00-0001335,,Jeff Blake,QB,QB,,2,CHI,8,9,55,1,0,0,0,0,0,0,0,4,7.44623020524159,0,0,0.31079307055664,1,-1,0,0,0,0,-2.57030960556585,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.1,6.1
2005,REG,00-0001361,,Drew Bledsoe,QB,QB,,16,DAL,300,499,3639,23,17,49,295,8,4,0,0,177,49.6362550346223,1,0,0.0861888506948924,34,50,2,8,4,6,-16.8421141332112,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,206.56,206.56
2005,REG,00-0001477,,Marty Booker,WR,WR,,13,MIA,0,1,0,0,0,0,0,0,0,0,0,0,-0.599174069240689,0,,,0,0,0,0,0,0,,0,39,39,686,3,0,0,0,0,30,60.7511842150125,0,0,0.169565217391304,,,0,86.6,125.6
2005,REG,00-0001532,,David Boston,WR,WR,,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,80,0,0,0,0,0,2,6.3315442467574,0,0,0.0666666666666667,,,0,8,12
2005,REG,00-0001545,,Todd Bouman,QB,QB,,5,NO,68,122,722,2,7,8,59,4,3,0,0,37,-38.4490544399432,0,0,0.0240673858202241,8,15,0,0,0,2,-4.75537219531505,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.38,18.38
2005,REG,00-0001627,,Corey Bradford,WR,WR,,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-2,0,0,0,0,-0.942804669379257,0,34,34,436,5,0,0,0,0,18,46.4318909172434,1,0,0.153153153153153,,,0,75.4,109.4
2005,REG,00-0001661,,Kyle Brady,TE,TE,,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,18,157,1,3,2,0,0,6,5.14200483070454,0,0,0.102272727272727,,,0,17.7,35.7
2005,REG,00-0001823,,Aaron Brooks,QB,QB,,13,NO,240,431,2882,13,17,33,202,2,1,0,0,145,-0.00533289503564038,0,0,0.0708874869627358,45,281,2,2,1,19,12.1879583084978,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,169.38,169.38
2005,REG,00-0001980,,Kris Brown,K,SPEC,,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,1,2.46918026637286,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.4,0.4
2005,REG,00-0002068,,Troy Brown,WR,WR,,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,39,39,466,2,0,0,0,0,24,40.7951237086963,0,0,0.147169811320755,,,0,58.6,97.6
2005,REG,00-0002099,,Isaac Bruce,WR,WR,,11,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,36,36,525,3,0,0,0,0,21,45.1538415038667,0,0,0.132352941176471,,,0,70.5,106.5
2005,REG,00-0002102,,Mark Bruener,TE,TE,,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,22,0,0,0,0,0,1,1.14732941123657,0,0,0.0588235294117647,,,0,2.2,4.2
2005,REG,00-0002110,,Mark Brunell,QB,QB,,16,WAS,262,454,3050,23,10,27,213,7,4,0,0,154,32.7712645042894,1,0,0.0773082174538902,42,111,0,4,2,12,-11.4316984657831,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,195.1,195.1
2005,REG,00-0002159,,Shawn Bryson,RB,RB,,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,64,306,1,0,0,12,-3.889059567596,0,37,37,284,0,1,1,0,0,11,7.68719379177203,0,0,0.131672597864769,,,0,63,100
2005,REG,00-0002380,,Steve Bush,RB,RB,,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,21,0,0,0,0,0,2,1.93672695499845,0,0,0.0769230769230769,,,0,2.1,5.1
2005,REG,00-0002565,,Dan Campbell,TE,TE,,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,24,1,0,0,0,0,2,3.16619904938852,0,0,0.0461538461538462,,,0,8.4,11.4
2005,REG,00-0002586,,Mark Campbell,TE,TE,,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,19,139,0,0,0,0,0,5,5.22818015015218,0,0,0.123376623376623,,,0,13.9,32.9
2005,REG,00-0002709,,Dwayne Carswell,G,OL,,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,3,2,0,0,0,0,2,2.3415521865536,0,0,0.105263157894737,,,0,12.3,14.3
2005,REG,00-0002962,,Wayne Chrebet,WR,WR,,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,15,153,0,0,0,0,0,7,10.7380194663616,0,0,0.137614678899083,,,0,15.3,30.3
2005,REG,00-0003035,,Desmond Clark,TE,TE,,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,24,229,2,0,0,0,0,16,19.6349453021775,0,0,0.158940397350993,,,0,34.9,58.9
2005,REG,00-0003103,,Cameron Cleeland,TE,TE,,4,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,17,1,0,0,0,0,3,1.13337445055367,0,0,0.0510204081632653,,,0,7.7,12.7
2005,REG,00-0003136,,Mike Cloud,RB,RB,,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,59,0,0,0,1,-9.14141132944496,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.9,5.9
2005,REG,00-0003292,,Kerry Collins,QB,QB,,15,LV,302,566,3759,20,13,37,247,9,2,0,0,181,12.6486684469972,0,0,0.0592616446410739,18,38,1,3,1,2,-7.16966114903335,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,208.16,208.16
2005,REG,00-0003315,,Todd Collins,QB,QB,,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,-3.31302735849749,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
