season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2007,REG,00-0000865,,Charlie Batch,QB,QB,,7,PIT,17,36,232,2,3,0,0,0,0,432,105,10,-4.57819480240777,0,0.537037037037037,0.0257875633471161,12,-7,0,0,0,0,-9.6027105327521,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,10.58,10.58
2007,REG,00-0001157,,Mitch Berger,P,SPEC,,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,1,0,0,0.226181645877659,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2007,REG,00-0001477,,Marty Booker,WR,WR,,15,MIA,0,1,0,0,0,0,0,0,0,0,0,0,-0.0112659602891654,0,,,2,12,0,1,1,1,-2.38682400173275,0,50,50,556,1,0,0,429,127,28,48.4803739980094,0,1.2960372960373,0.169491525423729,0.244444444444444,0.425348399246704,0,60.8,110.8
2007,REG,00-0001563,,David Bowens,ILB,LB,,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2007,REG,00-0001661,,Kyle Brady,TE,TE,,7,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,9,70,2,0,0,46,24,5,6.70850703120232,0,1.52173913043478,0.0502793296089386,0.0351145038167939,0.0999991470851636,0,19,28
2007,REG,00-0002099,,Isaac Bruce,WR,WR,,13,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-4,0,0,0,0,-1.8634189349832,0,55,55,733,4,0,0,614,119,36,60.7221521913123,0,1.19381107491857,0.201465201465201,0.30320987654321,0.514444715778049,0,96.9,151.9
2007,REG,00-0002565,,Dan Campbell,TE,TE,,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,0,0,0,1,0,0,-0.592115527251735,0,1,0.037037037037037,0.00645161290322581,0.0600716845878136,0,0.1,1.1
2007,REG,00-0003035,,Desmond Clark,TE,TE,,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,44,44,545,4,1,0,304,234,24,42.8159559327178,0,1.79276315789474,0.140575079872204,0.167955801104972,0.328431680581787,0,78.5,122.5
2007,REG,00-0003292,,Kerry Collins,QB,QB,,6,TEN,50,82,531,0,0,5,42,1,1,678,224,30,3.70505534460057,0,0.783185840707965,0.0692107139850761,3,-3,0,0,0,0,-3.57812164706411,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.94,18.94
2007,REG,00-0003315,,Todd Collins,QB,QB,,4,WAS,67,105,888,5,0,7,47,3,2,818,363,42,26.7420067087433,0,1.08557457212714,0.152282686871486,8,1,0,1,0,1,-6.27917809324572,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,51.62,51.62
2007,REG,00-0003663,,Zack Crockett,RB,RB,,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.584803555975668,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2007,REG,00-0003739,,Daunte Culpepper,QB,QB,,7,LV,108,185,1332,5,5,21,136,6,3,1516,513,60,0.439777178250609,0,0.878627968337731,0.0444028614398142,20,46,3,3,0,7,4.74088284509855,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,79.88,79.88
2007,REG,00-0004161,,Jake Delhomme,QB,QB,,3,CAR,55,86,617,8,1,5,46,1,0,641,272,27,22.8386041867216,0,0.962558502340094,0.161733480496383,6,26,0,0,0,2,-0.174130760366097,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,57.28,57.28
2007,REG,00-0004293,,Trent Dilfer,QB,QB,,7,SF,113,219,1166,7,12,27,182,4,1,1869,511,62,-88.6734907629408,0,0.62386302835741,-0.00638050589105696,10,25,0,4,1,1,-11.4288399833022,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,49.14,49.14
2007,REG,00-0004541,,Donald Driver,WR,WR,,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,0,-0.80194024881348,0,82,83,1048,2,1,0,649,401,49,82.3120188513422,0,1.61479198767334,0.22554347826087,0.307728781412992,0.553725364380399,0,117.2,199.2
2007,REG,00-0004637,,Jason Dunn,TE,TE,,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,9,0,0,0,3,6,0,0.143530172295868,0,3,0.0606060606060606,0.0154639175257732,0.101733833177132,0,0.9,2.9
2007,REG,00-0004640,,Warrick Dunn,RB,RB,,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,228,718,4,2,2,34,-56.6993146477742,0,37,37,238,0,0,0,0,238,5,0.354941335972505,0,0,0.114551083591331,0,0.171826625386997,0,115.6,152.6
2007,REG,00-0004673,,Tim Dwight,WR,WR,,6,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,12,0,0,0,1,0.181327255093493,0,6,6,98,2,0,0,91,7,4,9.4846745749237,0,1.07692307692308,0.0909090909090909,0.182730923694779,0.264275282949982,0,23,29
2007,REG,00-0004915,,Bobby Engram,WR,WR,,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,94,94,1147,6,1,1,791,356,63,90.3587757431515,0,1.45006321112516,0.252688172043011,0.329858215179316,0.609933008690037,0,148.7,242.7
2007,REG,00-0005091,,Kevin Faulk,RB,RB,,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,63,268,0,0,0,15,-2.19309320137836,0,47,47,383,1,1,0,45,338,20,24.9905702722334,0,8.51111111111111,0.116625310173697,0.0177865612648221,0.187388558145921,0,71.1,118.1
