season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2020,REG,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",16,TB,401,610,4633,40,12,21,143,1,0,5532,1810,233,133.306174207945,0,0.837490961677513,0.166459025495043,30,6,3,3,1,6,-18.1860518442675,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,337.92,337.92
2020,REG,00-0020531,D.Brees,Drew Brees,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",12,NO,275,390,2942,24,6,13,89,6,2,2361,1478,149,69.7204461784081,0,1.24608216857264,0.131224400887557,18,-2,2,0,0,4,-4.35573132415479,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,209.48,209.48
2020,REG,00-0022127,J.Witten,Jason Witten,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7uafhtwuexuaty0nhsc",10,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,17,69,2,0,0,91,20,8,2.40717795920572,0,0.758241758241758,0.0527950310559006,0.033641404805915,0.102741529947991,0,18.9,31.9
2020,REG,00-0022787,M.Schaub,Matt Schaub,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mj2kh2nddxnw04ludcx0",1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.4,-0.4
2020,REG,00-0022824,A.Lee,Andy Lee,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfozbs2h9jueavslvw3z",1,ARI,1,1,26,0,0,0,0,0,0,14,12,1,4.01401143427938,0,1.85714285714286,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.04,1.04
2020,REG,00-0022921,L.Fitzgerald,Larry Fitzgerald,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ycgjjaad5un42gy4pnga",13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,54,72,409,1,0,0,432,185,25,-1.77135091712221,0,0.946759259259259,0.160714285714286,0.117136659436009,0.323067090176635,0,46.9,100.9
2020,REG,00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",15,PIT,399,608,3803,33,10,13,118,2,0,4225,1956,193,55.1108616447014,2,0.900118343195266,0.0870311757352289,25,11,0,3,1,3,-19.6284751357453,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,267.22,267.22
2020,REG,00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",16,IND,369,543,4169,24,11,19,118,2,1,3888,2226,200,104.338057118505,1,1.07227366255144,0.132997022342124,18,-8,0,0,0,0,-10.1186976300087,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,239.96,239.96
2020,REG,00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",8,WAS,168,252,1582,6,8,22,139,1,0,1286,949,74,-32.6878689983144,0,1.23017107309487,0.0222355363314698,10,3,0,1,0,0,-6.43406342438539,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,71.58,71.58
2020,REG,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",16,GB,372,526,4299,48,5,20,182,1,1,4135,2248,216,186.251848098702,0,1.03966142684401,0.217343811698119,38,149,3,3,1,15,2.94030339736491,0,1,1,-6,0,0,0,-4,-2,0,-1.35517050104681,0,0,0.0333333333333333,-0.0144404332129964,0.0398916967509025,0,382.26,383.26
