season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2023,REG,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",1,NYJ,0,1,0,0,0,1,10,0,0,17,0,0,-2.03195988433436,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2023,REG,00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,29,1,0,0,9,29,2,2.48608262301423,0,3.22222222222222,0.0367647058823529,0.0087378640776699,0.0612635636778984,0,8.9,12.9
2023,REG,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwsbpmlhoqud0puidizt",5,CLE,123,204,1616,13,8,8,57,3,1,1910,678,60,-1.60758716090258,1,0.846073298429319,0.0460711850822595,9,2,0,1,0,3,-0.469945976810131,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,100.84,100.84
2023,REG,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",15,LA,326,521,3965,24,11,30,205,0,0,4033,1890,187,55.0321078771295,1,0.983139102405157,0.080648538573056,21,65,0,0,0,4,3.96563549202983,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,243.1,243.1
2023,REG,00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/japt3mj2xctm7saqndxn",2,LV,23,42,231,0,2,1,8,0,0,344,80,14,-8.7807727533644,0,0.671511627906977,0.018039709001797,3,-3,0,0,0,0,-1.8153455403517,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4.94,4.94
2023,REG,00-0027114,T.Morstead,Thomas Morstead,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p409gqqycwejqpolv89t",1,NYJ,1,1,18,0,0,0,0,0,0,10,8,1,2.67090002633631,0,1.8,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.72,0.72
2023,REG,00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",5,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,7,39,4,0,0,42,3,6,8.15597459062701,0,0.928571428571429,0.0507246376811594,0.0386384544618215,0.103133874645014,0,27.9,33.9
2023,REG,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",8,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,19,74,3,0,0,131,28,4,2.23363445431562,0,0.564885496183206,0.0805084745762712,0.0697179350718467,0.1695652664147,0,25.4,36.4
2023,REG,00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",2,KC,18,35,185,0,3,1,9,0,0,198,118,8,-16.1432871051638,0,0.934343434343434,-0.0574039660045727,7,45,0,0,0,2,-0.619769561337307,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.9,5.9
2023,REG,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",2,CAR,34,58,361,2,0,3,27,0,0,477,128,17,4.54832959122722,0,0.756813417190776,0.0646658228375503,3,12,0,0,0,2,1.4284599639941,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.64,23.64
